directorio,secuencia_p,orden,clase,mes,p6210,p6920,fex_c,npersug,li,lp,ingreso_lab_persona,arriendo,ingreso_nolab_persona,informal,ingreso_lab_person_informal,ingreso_lab_hog,ingreso_nolab_hog,ingreso_lab_hog_informal,informal_hog,porcen_informalidad,ingreso_nolab_hog_arr,ingpcug_escenarios,pobre_escenarios,max_educacion,categoria_edu
4809065.0,1.0,2.0,1,1.0,6.0,2.0,19.298568923993866,4.0,151210.6,388408.195134073,1400000.0,700000.0,0.0,1.0,1400000.0,4240267.5,0.0,1400000.0,1.0,33.016785,700000.0,1235066.9,0.0,6.0,Alto
4809065.0,1.0,3.0,1,1.0,6.0,1.0,19.298568923993866,4.0,151210.6,388408.195134073,1064556.5,700000.0,0.0,0.0,0.0,4240267.5,0.0,1400000.0,1.0,33.016785,700000.0,1235066.9,0.0,6.0,Alto
4809065.0,1.0,1.0,1,1.0,6.0,1.0,19.298568923993866,4.0,151210.6,388408.195134073,1775711.0,700000.0,0.0,0.0,0.0,4240267.5,0.0,1400000.0,1.0,33.016785,700000.0,1235066.9,0.0,6.0,Alto
4809065.0,1.0,4.0,1,1.0,2.0,,19.298568923993866,4.0,151210.6,388408.195134073,0.0,700000.0,0.0,0.0,0.0,4240267.5,0.0,1400000.0,1.0,33.016785,700000.0,1235066.9,0.0,6.0,Alto
4809227.0,1.0,2.0,1,1.0,3.0,,23.466087317200333,3.0,137812.8539,379028.750669963,0.0,0.0,0.0,0.0,0.0,954877.6875,0.0,0.0,0.0,0.0,0.0,318292.56,1.0,5.0,Medio
4809227.0,1.0,1.0,1,1.0,5.0,1.0,23.466087317200333,3.0,137812.8539,379028.750669963,954877.7,0.0,0.0,0.0,0.0,954877.6875,0.0,0.0,0.0,0.0,0.0,318292.56,1.0,5.0,Medio
4809227.0,1.0,3.0,1,1.0,3.0,,23.466087317200333,3.0,137812.8539,379028.750669963,0.0,0.0,0.0,0.0,0.0,954877.6875,0.0,0.0,0.0,0.0,0.0,318292.56,1.0,5.0,Medio
4809422.0,1.0,3.0,1,1.0,3.0,,101.08126308858816,3.0,139923.6438,403378.075839062,0.0,0.0,0.0,0.0,0.0,4311667.0,0.0,4311667.0,1.0,100.0,0.0,1437222.4,0.0,6.0,Alto
4809422.0,1.0,1.0,1,1.0,6.0,2.0,101.08126308858816,3.0,139923.6438,403378.075839062,4311667.0,0.0,0.0,1.0,4311667.0,4311667.0,0.0,4311667.0,1.0,100.0,0.0,1437222.4,0.0,6.0,Alto
4809422.0,1.0,2.0,1,1.0,6.0,,101.08126308858816,3.0,139923.6438,403378.075839062,0.0,0.0,0.0,0.0,0.0,4311667.0,0.0,4311667.0,1.0,100.0,0.0,1437222.4,0.0,6.0,Alto
4809428.0,1.0,3.0,1,1.0,5.0,,75.35043243829482,5.0,139923.6438,403378.075839062,0.0,0.0,0.0,0.0,0.0,1026066.6875,620000.0,0.0,1.0,0.0,620000.0,329213.34,1.0,6.0,Alto
4809428.0,1.0,4.0,1,1.0,1.0,,75.35043243829482,5.0,139923.6438,403378.075839062,0.0,0.0,20000.0,0.0,0.0,1026066.6875,620000.0,0.0,1.0,0.0,620000.0,329213.34,1.0,6.0,Alto
4809428.0,1.0,5.0,1,1.0,6.0,1.0,75.35043243829482,5.0,139923.6438,403378.075839062,1026066.7,0.0,0.0,0.0,0.0,1026066.6875,620000.0,0.0,1.0,0.0,620000.0,329213.34,1.0,6.0,Alto
4809428.0,1.0,1.0,1,1.0,4.0,2.0,75.35043243829482,5.0,139923.6438,403378.075839062,0.0,0.0,600000.0,1.0,0.0,1026066.6875,620000.0,0.0,1.0,0.0,620000.0,329213.34,1.0,6.0,Alto
4809428.0,1.0,2.0,1,1.0,3.0,,75.35043243829482,5.0,139923.6438,403378.075839062,0.0,0.0,0.0,0.0,0.0,1026066.6875,620000.0,0.0,1.0,0.0,620000.0,329213.34,1.0,6.0,Alto
4809466.0,1.0,2.0,1,1.0,1.0,,42.40364071920706,3.0,144337.0386,324974.42396936,0.0,600000.0,0.0,0.0,0.0,900000.0,0.0,900000.0,2.0,100.0,600000.0,500000.0,0.0,4.0,Bajo
4809466.0,1.0,3.0,1,1.0,1.0,2.0,42.40364071920706,3.0,144337.0386,324974.42396936,400000.0,600000.0,0.0,1.0,400000.0,900000.0,0.0,900000.0,2.0,100.0,600000.0,500000.0,0.0,4.0,Bajo
4809466.0,1.0,1.0,1,1.0,4.0,2.0,42.40364071920706,3.0,144337.0386,324974.42396936,500000.0,600000.0,0.0,1.0,500000.0,900000.0,0.0,900000.0,2.0,100.0,600000.0,500000.0,0.0,4.0,Bajo
4809493.0,1.0,2.0,1,1.0,1.0,,28.935577514320258,6.0,139391.7072,353437.820954533,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2.0,100.0,0.0,166666.67,1.0,3.0,Muy bajo
4809493.0,1.0,4.0,1,1.0,1.0,2.0,28.935577514320258,6.0,139391.7072,353437.820954533,400000.0,0.0,0.0,1.0,400000.0,1000000.0,0.0,1000000.0,2.0,100.0,0.0,166666.67,1.0,3.0,Muy bajo
4809493.0,1.0,1.0,1,1.0,1.0,2.0,28.935577514320258,6.0,139391.7072,353437.820954533,600000.0,0.0,0.0,1.0,600000.0,1000000.0,0.0,1000000.0,2.0,100.0,0.0,166666.67,1.0,3.0,Muy bajo
4809493.0,1.0,3.0,1,1.0,1.0,,28.935577514320258,6.0,139391.7072,353437.820954533,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2.0,100.0,0.0,166666.67,1.0,3.0,Muy bajo
4809493.0,1.0,6.0,1,1.0,,,28.935577514320258,6.0,139391.7072,353437.820954533,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2.0,100.0,0.0,166666.67,1.0,3.0,Muy bajo
4809493.0,1.0,5.0,1,1.0,3.0,,28.935577514320258,6.0,139391.7072,353437.820954533,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,2.0,100.0,0.0,166666.67,1.0,3.0,Muy bajo
4809503.0,1.0,1.0,1,1.0,3.0,2.0,21.303111061469647,6.0,139391.7072,353437.820954533,700000.0,200000.0,0.0,1.0,700000.0,700000.0,50000.0,700000.0,1.0,100.0,250000.0,158333.33,1.0,5.0,Medio
4809503.0,1.0,2.0,1,1.0,3.0,,21.303111061469647,6.0,139391.7072,353437.820954533,0.0,200000.0,50000.0,0.0,0.0,700000.0,50000.0,700000.0,1.0,100.0,250000.0,158333.33,1.0,5.0,Medio
4809503.0,1.0,5.0,1,1.0,,,21.303111061469647,6.0,139391.7072,353437.820954533,0.0,200000.0,0.0,0.0,0.0,700000.0,50000.0,700000.0,1.0,100.0,250000.0,158333.33,1.0,5.0,Medio
4809503.0,1.0,6.0,1,1.0,,,21.303111061469647,6.0,139391.7072,353437.820954533,0.0,200000.0,0.0,0.0,0.0,700000.0,50000.0,700000.0,1.0,100.0,250000.0,158333.33,1.0,5.0,Medio
4809503.0,1.0,3.0,1,1.0,5.0,,21.303111061469647,6.0,139391.7072,353437.820954533,0.0,200000.0,0.0,0.0,0.0,700000.0,50000.0,700000.0,1.0,100.0,250000.0,158333.33,1.0,5.0,Medio
4809503.0,1.0,4.0,1,1.0,3.0,,21.303111061469647,6.0,139391.7072,353437.820954533,0.0,200000.0,0.0,0.0,0.0,700000.0,50000.0,700000.0,1.0,100.0,250000.0,158333.33,1.0,5.0,Medio
4809556.0,1.0,2.0,1,1.0,5.0,,10.234328076874869,2.0,168976.6891,430671.725781873,0.0,0.0,166666.67,0.0,0.0,1200000.0,166666.671875,0.0,0.0,0.0,166666.67,683333.3,0.0,6.0,Alto
4809556.0,1.0,1.0,1,1.0,6.0,1.0,10.234328076874869,2.0,168976.6891,430671.725781873,1200000.0,0.0,0.0,0.0,0.0,1200000.0,166666.671875,0.0,0.0,0.0,166666.67,683333.3,0.0,6.0,Alto
4809712.0,1.0,2.0,1,1.0,3.0,,7.582697845613164,3.0,165442.885,411685.052507576,0.0,0.0,0.0,0.0,0.0,240000.0,0.0,240000.0,1.0,100.0,0.0,80000.0,1.0,3.0,Muy bajo
4809712.0,1.0,1.0,1,1.0,3.0,2.0,7.582697845613164,3.0,165442.885,411685.052507576,240000.0,0.0,0.0,1.0,240000.0,240000.0,0.0,240000.0,1.0,100.0,0.0,80000.0,1.0,3.0,Muy bajo
4809712.0,1.0,3.0,1,1.0,2.0,,7.582697845613164,3.0,165442.885,411685.052507576,0.0,0.0,0.0,0.0,0.0,240000.0,0.0,240000.0,1.0,100.0,0.0,80000.0,1.0,3.0,Muy bajo
4809764.0,1.0,2.0,1,1.0,3.0,,12.480202842606682,3.0,139428.0532,325183.48730404,0.0,0.0,200000.0,0.0,0.0,500000.0,200000.0,500000.0,1.0,100.0,200000.0,233333.33,1.0,6.0,Alto
4809764.0,1.0,3.0,1,1.0,6.0,,12.480202842606682,3.0,139428.0532,325183.48730404,0.0,0.0,0.0,0.0,0.0,500000.0,200000.0,500000.0,1.0,100.0,200000.0,233333.33,1.0,6.0,Alto
4809764.0,1.0,1.0,1,1.0,4.0,2.0,12.480202842606682,3.0,139428.0532,325183.48730404,500000.0,0.0,0.0,1.0,500000.0,500000.0,200000.0,500000.0,1.0,100.0,200000.0,233333.33,1.0,6.0,Alto
4809998.0,1.0,3.0,1,1.0,2.0,,26.682769099139524,4.0,161934.7661,371482.502094093,0.0,200000.0,0.0,0.0,0.0,1200000.0,75000.0,1200000.0,1.0,100.0,275000.0,368750.0,1.0,3.0,Muy bajo
4809998.0,1.0,1.0,1,1.0,3.0,2.0,26.682769099139524,4.0,161934.7661,371482.502094093,1200000.0,200000.0,0.0,1.0,1200000.0,1200000.0,75000.0,1200000.0,1.0,100.0,275000.0,368750.0,1.0,3.0,Muy bajo
4809998.0,1.0,2.0,1,1.0,3.0,,26.682769099139524,4.0,161934.7661,371482.502094093,0.0,200000.0,75000.0,0.0,0.0,1200000.0,75000.0,1200000.0,1.0,100.0,275000.0,368750.0,1.0,3.0,Muy bajo
4809998.0,1.0,4.0,1,1.0,,,26.682769099139524,4.0,161934.7661,371482.502094093,0.0,200000.0,0.0,0.0,0.0,1200000.0,75000.0,1200000.0,1.0,100.0,275000.0,368750.0,1.0,3.0,Muy bajo
4810029.0,1.0,5.0,1,1.0,3.0,,29.701937850558963,5.0,161934.7661,371482.502094093,0.0,0.0,0.0,0.0,0.0,1800000.0,0.0,1800000.0,2.0,100.0,0.0,360000.0,1.0,4.0,Bajo
4810029.0,1.0,4.0,1,1.0,4.0,,29.701937850558963,5.0,161934.7661,371482.502094093,0.0,0.0,0.0,0.0,0.0,1800000.0,0.0,1800000.0,2.0,100.0,0.0,360000.0,1.0,4.0,Bajo
4810029.0,1.0,2.0,1,1.0,3.0,2.0,29.701937850558963,5.0,161934.7661,371482.502094093,300000.0,0.0,0.0,1.0,300000.0,1800000.0,0.0,1800000.0,2.0,100.0,0.0,360000.0,1.0,4.0,Bajo
4810029.0,1.0,3.0,1,1.0,4.0,,29.701937850558963,5.0,161934.7661,371482.502094093,0.0,0.0,0.0,0.0,0.0,1800000.0,0.0,1800000.0,2.0,100.0,0.0,360000.0,1.0,4.0,Bajo
4810029.0,1.0,1.0,1,1.0,3.0,2.0,29.701937850558963,5.0,161934.7661,371482.502094093,1500000.0,0.0,0.0,1.0,1500000.0,1800000.0,0.0,1800000.0,2.0,100.0,0.0,360000.0,1.0,4.0,Bajo
4810578.0,1.0,3.0,1,1.0,5.0,,64.64766020670994,5.0,139923.6438,403378.075839062,0.0,0.0,0.0,0.0,0.0,1669453.0,416666.65625,800000.0,1.0,47.919888,416666.66,417223.94,0.0,5.0,Medio
4810578.0,1.0,4.0,1,1.0,4.0,,64.64766020670994,5.0,139923.6438,403378.075839062,0.0,0.0,0.0,0.0,0.0,1669453.0,416666.65625,800000.0,1.0,47.919888,416666.66,417223.94,0.0,5.0,Medio
4810578.0,1.0,1.0,1,1.0,5.0,2.0,64.64766020670994,5.0,139923.6438,403378.075839062,800000.0,0.0,416666.66,1.0,800000.0,1669453.0,416666.65625,800000.0,1.0,47.919888,416666.66,417223.94,0.0,5.0,Medio
4810578.0,1.0,2.0,1,1.0,5.0,1.0,64.64766020670994,5.0,139923.6438,403378.075839062,869453.0,0.0,0.0,0.0,0.0,1669453.0,416666.65625,800000.0,1.0,47.919888,416666.66,417223.94,0.0,5.0,Medio
4810578.0,1.0,5.0,1,1.0,3.0,,64.64766020670994,5.0,139923.6438,403378.075839062,0.0,0.0,0.0,0.0,0.0,1669453.0,416666.65625,800000.0,1.0,47.919888,416666.66,417223.94,0.0,5.0,Medio
4810813.0,1.0,3.0,1,1.0,4.0,,166.12502484224862,4.0,170410.3565,447526.074963947,0.0,0.0,100000.0,0.0,0.0,600000.0,100000.0,600000.0,1.0,100.0,100000.0,175000.0,1.0,5.0,Medio
4810813.0,1.0,1.0,1,1.0,4.0,2.0,166.12502484224862,4.0,170410.3565,447526.074963947,600000.0,0.0,0.0,1.0,600000.0,600000.0,100000.0,600000.0,1.0,100.0,100000.0,175000.0,1.0,5.0,Medio
4810813.0,1.0,4.0,1,1.0,4.0,,166.12502484224862,4.0,170410.3565,447526.074963947,0.0,0.0,0.0,0.0,0.0,600000.0,100000.0,600000.0,1.0,100.0,100000.0,175000.0,1.0,5.0,Medio
4810813.0,1.0,2.0,1,1.0,5.0,,166.12502484224862,4.0,170410.3565,447526.074963947,0.0,0.0,0.0,0.0,0.0,600000.0,100000.0,600000.0,1.0,100.0,100000.0,175000.0,1.0,5.0,Medio
4810878.0,1.0,6.0,1,1.0,3.0,,180.62923532117597,6.0,170410.3565,447526.074963947,0.0,1500000.0,0.0,0.0,0.0,10183333.375,0.0,5000000.0,1.0,49.099834,1500000.0,1947222.2,0.0,6.0,Alto
4810878.0,1.0,3.0,1,1.0,6.0,,180.62923532117597,6.0,170410.3565,447526.074963947,0.0,1500000.0,0.0,0.0,0.0,10183333.375,0.0,5000000.0,1.0,49.099834,1500000.0,1947222.2,0.0,6.0,Alto
4810878.0,1.0,4.0,1,1.0,6.0,1.0,180.62923532117597,6.0,170410.3565,447526.074963947,2033333.4,1500000.0,0.0,0.0,0.0,10183333.375,0.0,5000000.0,1.0,49.099834,1500000.0,1947222.2,0.0,6.0,Alto
4810878.0,1.0,2.0,1,1.0,6.0,2.0,180.62923532117597,6.0,170410.3565,447526.074963947,5000000.0,1500000.0,0.0,1.0,5000000.0,10183333.375,0.0,5000000.0,1.0,49.099834,1500000.0,1947222.2,0.0,6.0,Alto
4810878.0,1.0,5.0,1,1.0,3.0,,180.62923532117597,6.0,170410.3565,447526.074963947,0.0,1500000.0,0.0,0.0,0.0,10183333.375,0.0,5000000.0,1.0,49.099834,1500000.0,1947222.2,0.0,6.0,Alto
4810878.0,1.0,1.0,1,1.0,6.0,1.0,180.62923532117597,6.0,170410.3565,447526.074963947,3150000.0,1500000.0,0.0,0.0,0.0,10183333.375,0.0,5000000.0,1.0,49.099834,1500000.0,1947222.2,0.0,6.0,Alto
4811074.0,1.0,1.0,1,1.0,3.0,2.0,10.29719179686196,5.0,168976.6891,430671.725781873,350000.0,0.0,0.0,1.0,350000.0,690000.0,1706666.625,690000.0,2.0,100.0,1706666.6,479333.3,0.0,6.0,Alto
4811074.0,1.0,4.0,1,1.0,1.0,,10.29719179686196,5.0,168976.6891,430671.725781873,0.0,0.0,40000.0,0.0,0.0,690000.0,1706666.625,690000.0,2.0,100.0,1706666.6,479333.3,0.0,6.0,Alto
4811074.0,1.0,2.0,1,1.0,5.0,2.0,10.29719179686196,5.0,168976.6891,430671.725781873,340000.0,0.0,0.0,1.0,340000.0,690000.0,1706666.625,690000.0,2.0,100.0,1706666.6,479333.3,0.0,6.0,Alto
4811074.0,1.0,5.0,1,1.0,3.0,,10.29719179686196,5.0,168976.6891,430671.725781873,0.0,0.0,1666666.6,0.0,0.0,690000.0,1706666.625,690000.0,2.0,100.0,1706666.6,479333.3,0.0,6.0,Alto
4811074.0,1.0,3.0,1,1.0,6.0,,10.29719179686196,5.0,168976.6891,430671.725781873,0.0,0.0,0.0,0.0,0.0,690000.0,1706666.625,690000.0,2.0,100.0,1706666.6,479333.3,0.0,6.0,Alto
4811293.0,1.0,2.0,1,1.0,6.0,1.0,11.047670793462421,5.0,165442.885,411685.052507576,0.0,335000.0,0.0,0.0,0.0,4536666.6875,300000.0,0.0,0.0,0.0,635000.0,1034333.3,0.0,6.0,Alto
4811293.0,1.0,4.0,1,1.0,3.0,,11.047670793462421,5.0,165442.885,411685.052507576,0.0,335000.0,0.0,0.0,0.0,4536666.6875,300000.0,0.0,0.0,0.0,635000.0,1034333.3,0.0,6.0,Alto
4811293.0,1.0,1.0,1,1.0,6.0,1.0,11.047670793462421,5.0,165442.885,411685.052507576,3500000.0,335000.0,0.0,0.0,0.0,4536666.6875,300000.0,0.0,0.0,0.0,635000.0,1034333.3,0.0,6.0,Alto
4811293.0,1.0,5.0,1,1.0,5.0,1.0,11.047670793462421,5.0,165442.885,411685.052507576,1036666.7,335000.0,300000.0,0.0,0.0,4536666.6875,300000.0,0.0,0.0,0.0,635000.0,1034333.3,0.0,6.0,Alto
4811293.0,1.0,3.0,1,1.0,4.0,,11.047670793462421,5.0,165442.885,411685.052507576,0.0,335000.0,0.0,0.0,0.0,4536666.6875,300000.0,0.0,0.0,0.0,635000.0,1034333.3,0.0,6.0,Alto
4811363.0,1.0,2.0,1,1.0,5.0,,13.08448076464432,5.0,131127.0605,326428.657800155,0.0,500000.0,0.0,0.0,0.0,0.0,1656232.0,0.0,0.0,0.0,2156232.0,431246.4,0.0,6.0,Alto
4811363.0,1.0,1.0,1,1.0,3.0,,13.08448076464432,5.0,131127.0605,326428.657800155,0.0,500000.0,828116.0,0.0,0.0,0.0,1656232.0,0.0,0.0,0.0,2156232.0,431246.4,0.0,6.0,Alto
4811363.0,1.0,4.0,1,1.0,5.0,,13.08448076464432,5.0,131127.0605,326428.657800155,0.0,500000.0,0.0,0.0,0.0,0.0,1656232.0,0.0,0.0,0.0,2156232.0,431246.4,0.0,6.0,Alto
4811363.0,1.0,5.0,1,1.0,5.0,,13.08448076464432,5.0,131127.0605,326428.657800155,0.0,500000.0,0.0,0.0,0.0,0.0,1656232.0,0.0,0.0,0.0,2156232.0,431246.4,0.0,6.0,Alto
4811363.0,1.0,3.0,1,1.0,6.0,,13.08448076464432,5.0,131127.0605,326428.657800155,0.0,500000.0,828116.0,0.0,0.0,0.0,1656232.0,0.0,0.0,0.0,2156232.0,431246.4,0.0,6.0,Alto
4811447.0,1.0,1.0,1,1.0,5.0,,28.120118167342998,4.0,139428.0532,325183.48730404,0.0,700000.0,1830000.0,0.0,0.0,0.0,1830000.0,0.0,0.0,0.0,2530000.0,632500.0,0.0,6.0,Alto
4811447.0,1.0,4.0,1,1.0,3.0,,28.120118167342998,4.0,139428.0532,325183.48730404,0.0,700000.0,0.0,0.0,0.0,0.0,1830000.0,0.0,0.0,0.0,2530000.0,632500.0,0.0,6.0,Alto
4811447.0,1.0,2.0,1,1.0,6.0,,28.120118167342998,4.0,139428.0532,325183.48730404,0.0,700000.0,0.0,0.0,0.0,0.0,1830000.0,0.0,0.0,0.0,2530000.0,632500.0,0.0,6.0,Alto
4811447.0,1.0,3.0,1,1.0,4.0,,28.120118167342998,4.0,139428.0532,325183.48730404,0.0,700000.0,0.0,0.0,0.0,0.0,1830000.0,0.0,0.0,0.0,2530000.0,632500.0,0.0,6.0,Alto
4811545.0,1.0,3.0,1,1.0,3.0,,2.5934768148993723,4.0,160173.1002,394704.954824472,0.0,300000.0,0.0,0.0,0.0,0.0,208333.328125,0.0,0.0,0.0,508333.3,127083.33,1.0,6.0,Alto
4811545.0,1.0,2.0,1,1.0,6.0,,2.5934768148993723,4.0,160173.1002,394704.954824472,0.0,300000.0,0.0,0.0,0.0,0.0,208333.328125,0.0,0.0,0.0,508333.3,127083.33,1.0,6.0,Alto
4811545.0,1.0,4.0,1,1.0,,,2.5934768148993723,4.0,160173.1002,394704.954824472,0.0,300000.0,0.0,0.0,0.0,0.0,208333.328125,0.0,0.0,0.0,508333.3,127083.33,1.0,6.0,Alto
4811545.0,1.0,1.0,1,1.0,5.0,,2.5934768148993723,4.0,160173.1002,394704.954824472,0.0,300000.0,208333.33,0.0,0.0,0.0,208333.328125,0.0,0.0,0.0,508333.3,127083.33,1.0,6.0,Alto
4811688.0,1.0,6.0,1,1.0,3.0,,10.297035534704815,6.0,148526.9321,405559.56200913293,0.0,0.0,0.0,0.0,0.0,825000.0,0.0,825000.0,2.0,100.0,0.0,137500.0,1.0,4.0,Bajo
4811688.0,1.0,3.0,1,1.0,4.0,,10.297035534704815,6.0,148526.9321,405559.56200913293,0.0,0.0,0.0,0.0,0.0,825000.0,0.0,825000.0,2.0,100.0,0.0,137500.0,1.0,4.0,Bajo
4811688.0,1.0,1.0,1,1.0,3.0,2.0,10.297035534704815,6.0,148526.9321,405559.56200913293,300000.0,0.0,0.0,1.0,300000.0,825000.0,0.0,825000.0,2.0,100.0,0.0,137500.0,1.0,4.0,Bajo
4811688.0,1.0,2.0,1,1.0,3.0,2.0,10.297035534704815,6.0,148526.9321,405559.56200913293,525000.0,0.0,0.0,1.0,525000.0,825000.0,0.0,825000.0,2.0,100.0,0.0,137500.0,1.0,4.0,Bajo
4811688.0,1.0,4.0,1,1.0,3.0,,10.297035534704815,6.0,148526.9321,405559.56200913293,0.0,0.0,0.0,0.0,0.0,825000.0,0.0,825000.0,2.0,100.0,0.0,137500.0,1.0,4.0,Bajo
4811688.0,1.0,5.0,1,1.0,3.0,,10.297035534704815,6.0,148526.9321,405559.56200913293,0.0,0.0,0.0,0.0,0.0,825000.0,0.0,825000.0,2.0,100.0,0.0,137500.0,1.0,4.0,Bajo
4811837.0,1.0,2.0,1,1.0,5.0,1.0,9.220153278846608,3.0,152747.0183,326948.3496754,2416666.8,0.0,0.0,0.0,0.0,2416666.75,416666.65625,0.0,0.0,0.0,416666.66,944444.5,0.0,6.0,Alto
4811837.0,1.0,3.0,1,1.0,6.0,,9.220153278846608,3.0,152747.0183,326948.3496754,0.0,0.0,416666.66,0.0,0.0,2416666.75,416666.65625,0.0,0.0,0.0,416666.66,944444.5,0.0,6.0,Alto
4811837.0,1.0,1.0,1,1.0,6.0,,9.220153278846608,3.0,152747.0183,326948.3496754,0.0,0.0,0.0,0.0,0.0,2416666.75,416666.65625,0.0,0.0,0.0,416666.66,944444.5,0.0,6.0,Alto
4811993.0,1.0,2.0,1,1.0,5.0,2.0,13.98066125324511,2.0,151948.0211,392622.580150879,650000.0,0.0,0.0,1.0,650000.0,650000.0,112500.0,650000.0,1.0,100.0,112500.0,381250.0,1.0,5.0,Medio
4811993.0,1.0,1.0,1,1.0,3.0,,13.98066125324511,2.0,151948.0211,392622.580150879,0.0,0.0,112500.0,0.0,0.0,650000.0,112500.0,650000.0,1.0,100.0,112500.0,381250.0,1.0,5.0,Medio
4812266.0,1.0,4.0,1,1.0,3.0,2.0,9.510377703591496,10.0,125958.9891,305078.530635358,700000.0,200000.0,0.0,1.0,700000.0,2710000.0,300000.0,2710000.0,6.0,100.0,500000.0,321000.0,0.0,5.0,Medio
4812266.0,1.0,5.0,1,1.0,4.0,,9.510377703591496,10.0,125958.9891,305078.530635358,0.0,200000.0,0.0,0.0,0.0,2710000.0,300000.0,2710000.0,6.0,100.0,500000.0,321000.0,0.0,5.0,Medio
4812266.0,1.0,3.0,1,1.0,3.0,2.0,9.510377703591496,10.0,125958.9891,305078.530635358,300000.0,200000.0,0.0,1.0,300000.0,2710000.0,300000.0,2710000.0,6.0,100.0,500000.0,321000.0,0.0,5.0,Medio
4812266.0,1.0,7.0,1,1.0,4.0,,9.510377703591496,10.0,125958.9891,305078.530635358,0.0,200000.0,0.0,0.0,0.0,2710000.0,300000.0,2710000.0,6.0,100.0,500000.0,321000.0,0.0,5.0,Medio
4812266.0,1.0,8.0,1,1.0,4.0,,9.510377703591496,10.0,125958.9891,305078.530635358,0.0,200000.0,0.0,0.0,0.0,2710000.0,300000.0,2710000.0,6.0,100.0,500000.0,321000.0,0.0,5.0,Medio
4812266.0,1.0,2.0,1,1.0,1.0,2.0,9.510377703591496,10.0,125958.9891,305078.530635358,280000.0,200000.0,0.0,1.0,280000.0,2710000.0,300000.0,2710000.0,6.0,100.0,500000.0,321000.0,0.0,5.0,Medio
4812266.0,1.0,9.0,1,1.0,5.0,,9.510377703591496,10.0,125958.9891,305078.530635358,0.0,200000.0,300000.0,0.0,0.0,2710000.0,300000.0,2710000.0,6.0,100.0,500000.0,321000.0,0.0,5.0,Medio
4812266.0,1.0,10.0,1,1.0,5.0,2.0,9.510377703591496,10.0,125958.9891,305078.530635358,600000.0,200000.0,0.0,1.0,600000.0,2710000.0,300000.0,2710000.0,6.0,100.0,500000.0,321000.0,0.0,5.0,Medio
4812266.0,1.0,1.0,1,1.0,1.0,2.0,9.510377703591496,10.0,125958.9891,305078.530635358,350000.0,200000.0,0.0,1.0,350000.0,2710000.0,300000.0,2710000.0,6.0,100.0,500000.0,321000.0,0.0,5.0,Medio
4812266.0,1.0,6.0,1,1.0,3.0,2.0,9.510377703591496,10.0,125958.9891,305078.530635358,480000.0,200000.0,0.0,1.0,480000.0,2710000.0,300000.0,2710000.0,6.0,100.0,500000.0,321000.0,0.0,5.0,Medio
4812392.0,1.0,1.0,1,1.0,3.0,2.0,104.3906891234145,4.0,141999.7779,343161.166286841,320000.0,100000.0,250000.0,1.0,320000.0,1320000.0,250000.0,1320000.0,2.0,100.0,350000.0,417500.0,0.0,4.0,Bajo
4812392.0,1.0,4.0,1,1.0,3.0,,104.3906891234145,4.0,141999.7779,343161.166286841,0.0,100000.0,0.0,0.0,0.0,1320000.0,250000.0,1320000.0,2.0,100.0,350000.0,417500.0,0.0,4.0,Bajo
4812392.0,1.0,3.0,1,1.0,4.0,,104.3906891234145,4.0,141999.7779,343161.166286841,0.0,100000.0,0.0,0.0,0.0,1320000.0,250000.0,1320000.0,2.0,100.0,350000.0,417500.0,0.0,4.0,Bajo
4812392.0,1.0,2.0,1,1.0,4.0,2.0,104.3906891234145,4.0,141999.7779,343161.166286841,1000000.0,100000.0,0.0,1.0,1000000.0,1320000.0,250000.0,1320000.0,2.0,100.0,350000.0,417500.0,0.0,4.0,Bajo
4812736.0,1.0,1.0,1,1.0,6.0,,241.27851073669444,3.0,131102.1176,293396.581952483,0.0,150000.0,400000.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,550000.0,183333.33,1.0,6.0,Alto
4812736.0,1.0,3.0,1,1.0,3.0,,241.27851073669444,3.0,131102.1176,293396.581952483,0.0,150000.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,550000.0,183333.33,1.0,6.0,Alto
4812736.0,1.0,2.0,1,1.0,4.0,,241.27851073669444,3.0,131102.1176,293396.581952483,0.0,150000.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,550000.0,183333.33,1.0,6.0,Alto
4813312.0,1.0,2.0,1,1.0,6.0,1.0,31.32887230770807,4.0,143515.465,390775.264764122,1123211.0,350000.0,0.0,0.0,0.0,1923211.0,0.0,800000.0,1.0,41.5971,350000.0,568302.75,0.0,6.0,Alto
4813312.0,1.0,3.0,1,1.0,4.0,,31.32887230770807,4.0,143515.465,390775.264764122,0.0,350000.0,0.0,0.0,0.0,1923211.0,0.0,800000.0,1.0,41.5971,350000.0,568302.75,0.0,6.0,Alto
4813312.0,1.0,4.0,1,1.0,,,31.32887230770807,4.0,143515.465,390775.264764122,0.0,350000.0,0.0,0.0,0.0,1923211.0,0.0,800000.0,1.0,41.5971,350000.0,568302.75,0.0,6.0,Alto
